bpsName,bpsNumber,groupVeg,acresTotal,acresLeft,percentLeft,disturbance,percentDisturbed,acresDisturbed,acresDisturbedLeft
Ozark-Ouachita Dry Oak Woodland,4913640,Hardwood,84306,40579,48.13299,NonFireDisturbances,8.41352,7093,3414.073
Ozark-Ouachita Dry Oak Woodland,4913640,Hardwood,84306,40579,48.13299,Wind/Weather/Stress,0.3522,297,142.955
Ozark-Ouachita Dry Oak Woodland,4913640,Hardwood,84306,40579,48.13299,NativeGrazing,8.06132,6796,3271.118
Ozark-Ouachita Dry Oak Woodland,4913640,Hardwood,84306,40579,48.13299,MixedFire,1.1242,948,456.3008
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,SurfaceFire,2.36298,2145,703.2012
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,Wind/Weather/Stress,0.16548,150,49.17491
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,NonFireDisturbances,0.16548,150,49.17491
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,MixedFire,0.55206,501,164.2442
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,ReplacementFire,0.18896,172,56.38723
Ozark-Ouachita Mesic Hardwood Forest,4313340,Hardwood,90778,29760,32.78327,NonReplacementFire,2.91504,2646,867.4454
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,Wind/Weather/Stress,0.27604,3877,3277.298
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,MixedFire,0.92902,13049,11030.55
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,NonFireDisturbances,0.27604,3877,3277.298
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,ReplacementFire,0.31466,4420,3736.306
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,NonReplacementFire,4.85726,68223,57670.13
Ozark-Ouachita Mesic Hardwood Forest,4413340,Hardwood,1404559,1187299,84.5318,SurfaceFire,3.92824,55174,46639.58
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,Insect/Disease,0.04844,1769,1235.995
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,Competition/Maintenance,0.4816,17592,12291.48
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,NonReplacementFire,48.09378,1756791,1227465
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,NonFireDisturbances,0.77706,28385,19832.51
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,Wind/Weather/Stress,0.24702,9023,6304.343
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,MixedFire,0.08388,3064,2140.807
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,ReplacementFire,0.99708,36422,25447.94
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,AlternativeSuccession,0.21588,7886,5509.924
Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,4415070,Hardwood-Conifer,3652844,2552231,69.8697,SurfaceFire,48.0099,1753727,1225324
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,MixedFire,1.08886,48871,37882.27
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,ReplacementFire,0.29132,13075,10135.06
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,Insect/Disease,0.21684,9732,7543.743
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,AlternativeSuccession,1.1976,53751,41664.99
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,NonReplacementFire,21.38998,960035,744169.4
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,NonFireDisturbances,0.80746,36241,28092.15
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,Wind/Weather/Stress,0.34954,15688,12160.53
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,SurfaceFire,20.30112,911164,706287.2
Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,4413670,Conifer,4488246,3479056,77.51482,Competition/Maintenance,0.24108,10820,8387.104
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,AlternativeSuccession,0.28192,1015,397.726
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,SurfaceFire,1.0037,3615,1416.531
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,NonReplacementFire,1.8047,6499,2546.622
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,MixedFire,0.801,2885,1130.482
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,ReplacementFire,6.64506,23930,9376.929
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,NonFireDisturbances,0.10486,378,148.1186
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,Wind/Weather/Stress,0.07314,263,103.0561
Paleozoic Plateau Bluff and Talus,4215170,Hardwood-Conifer,360119,141112,39.18483,NativeGrazing,0.03172,114,44.6707
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,Wind/Weather/Stress,0.07474,1,0.2443325
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,NativeGrazing,0.03204,0,0
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,MixedFire,0.8069,6,1.465995
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,ReplacementFire,6.6305,53,12.94962
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,AlternativeSuccession,0.28084,2,0.488665
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,SurfaceFire,1.00568,8,1.95466
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,NonReplacementFire,1.81258,14,3.420655
Paleozoic Plateau Bluff and Talus,4915170,Hardwood-Conifer,794,194,24.43325,NonFireDisturbances,0.10678,1,0.2443325
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,NonReplacementFire,1.7834,20215,10567.12
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,MixedFire,0.78778,8929,4667.513
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,SurfaceFire,0.99562,11285,5899.08
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,Wind/Weather/Stress,0.07406,839,438.5758
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,NativeGrazing,0.03296,374,195.5034
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,NonFireDisturbances,0.10702,1213,634.0792
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,AlternativeSuccession,0.28606,3242,1694.711
Paleozoic Plateau Bluff and Talus,5015170,Hardwood-Conifer,1133493,592518,52.27364,ReplacementFire,6.7449,76453,39964.76
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,ReplacementFire,63.68176,18127,4905.23
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,Wind/Weather/Stress,0.02138,6,1.623621
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,SurfaceFire,4.73568,1348,364.7736
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,AlternativeSuccession,0.08418,24,6.494485
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,NativeGrazing,7.83826,2231,603.7165
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,NonReplacementFire,6.08224,1731,468.4147
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,NonFireDisturbances,7.85964,2237,605.3401
Pennyroyal Karst Plain Prairie and Barrens,4714180,Grassland,28466,7703,27.06035,MixedFire,1.34656,383,103.6412
South-Central Interior Large Floodplain,4414712,Riparian,1730069,744876,43.0547,Wind/Weather/Stress,0.27252,4715,2030.029
South-Central Interior Large Floodplain,4414712,Riparian,1730069,744876,43.0547,SurfaceFire,1.00144,17326,7459.657
South-Central Interior Large Floodplain,4414712,Riparian,1730069,744876,43.0547,ReplacementFire,0.7175,12413,5344.38
South-Central Interior Large Floodplain,4414712,Riparian,1730069,744876,43.0547,NonReplacementFire,1.00144,17326,7459.657
South-Central Interior Large Floodplain,4414712,Riparian,1730069,744876,43.0547,NonFireDisturbances,1.48544,25699,11064.63
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,ReplacementFire,0.11158,7781,3171.732
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,Insect/Disease,0.23306,16252,6624.726
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,SurfaceFire,1.16318,81113,33063.71
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,NonReplacementFire,1.352,94280,38430.91
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,NonFireDisturbances,0.47842,33362,13599.19
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,Wind/Weather/Stress,0.24536,17110,6974.468
South-Central Interior Mesophytic Forest,4713210,Hardwood,6973390,2842530,40.76253,MixedFire,0.18882,13167,5367.202
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,Wind/Weather/Stress,0.23124,2659,807.1329
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,NonReplacementFire,0.31152,3582,1087.307
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,MixedFire,0.12302,1415,429.5198
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,NonFireDisturbances,0.23124,2659,807.1329
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,SurfaceFire,0.1885,2168,658.091
South-Central Interior Mesophytic Forest,4913210,Hardwood,1149955,349066,30.35475,ReplacementFire,0.144,1656,502.6747
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,NonFireDisturbances,0.46582,36743,31199.27
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,NonReplacementFire,1.35974,107255,91072.53
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,SurfaceFire,1.16686,92041,78153.99
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,MixedFire,0.19288,15214,12918.53
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,Insect/Disease,0.22634,17853,15159.37
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,ReplacementFire,0.11478,9054,7687.946
South-Central Interior Mesophytic Forest,5313210,Hardwood,7887911,6697795,84.91215,Wind/Weather/Stress,0.23948,18890,16039.91
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,ReplacementFire,0.11712,269,140.7314
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,NonReplacementFire,1.15906,2658,1390.573
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,AlternativeSuccession,0.06428,147,76.90526
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,Wind/Weather/Stress,0.3947,905,473.4643
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,NonFireDisturbances,0.64914,1489,778.9927
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,MixedFire,0.1719,394,206.127
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,Insect/Disease,0.25444,584,305.5284
South-Central Interior Mesophytic Forest,5713210,Hardwood,229333,119979,52.3165,SurfaceFire,0.98716,2264,1184.446
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,MixedFire,0.17456,3156,1522.546
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,ReplacementFire,0.11926,2156,1040.117
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,Insect/Disease,0.25048,4529,2184.921
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,AlternativeSuccession,0.06564,1187,572.6431
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,NonReplacementFire,1.15776,20932,10098.2
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,Wind/Weather/Stress,0.39202,7088,3419.456
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,SurfaceFire,0.9832,17776,8575.657
South-Central Interior Mesophytic Forest,6113210,Hardwood,1808001,872232,48.24289,NonFireDisturbances,0.6425,11616,5603.895
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,MixedFire,0.12268,2318,1667.848
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,SurfaceFire,0.2909,5497,3955.202
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,NonFireDisturbances,0.22504,4253,3060.119
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,ReplacementFire,0.10558,1995,1435.443
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,Wind/Weather/Stress,0.22504,4253,3060.119
South-Central Interior Mesophytic Forest,6213210,Hardwood,1889743,1359708,71.95201,NonReplacementFire,0.41358,7816,5623.769
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,NonFireDisturbances,0.65222,20,19.37193
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,MixedFire,0.17456,5,4.842983
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,NonReplacementFire,1.1567,35,33.90088
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,ReplacementFire,0.12146,4,3.874387
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,AlternativeSuccession,0.06698,2,1.937193
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,Insect/Disease,0.25122,8,7.748773
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,SurfaceFire,0.98214,30,29.0579
South-Central Interior Mesophytic Forest,6313210,Hardwood,3057,2961,96.85967,Wind/Weather/Stress,0.401,12,11.62316
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,SurfaceFire,19.88658,24073,5908.777
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,Wind/Weather/Stress,0.65446,792,194.3983
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,MixedFire,0.54466,659,161.7532
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,AlternativeSuccession,1.15866,1403,344.3698
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,Insect/Disease,0.45326,549,134.7534
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,NonFireDisturbances,1.10772,1341,329.1517
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,ReplacementFire,0.53902,653,160.2804
South-Central Interior/Upper Coastal Plain Flatwoods,4713260,Hardwood,121054,29713,24.54524,NonReplacementFire,20.43124,24733,6070.775
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,SurfaceFire,6.09994,52,33.39787
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,AlternativeSuccession,0.20936,2,1.284534
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,Wind/Weather/Stress,0.03774,0,0
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,MixedFire,3.02762,26,16.69894
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,NonReplacementFire,9.12756,77,49.45455
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,ReplacementFire,0.77984,7,4.495868
South-Central Interior/Upper Coastal Plain Flatwoods,4913260,Hardwood,847,544,64.22668,NonFireDisturbances,0.03774,0,0
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,ReplacementFire,0.52674,421,73.0254
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,MixedFire,0.84678,677,117.4304
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,NonFireDisturbances,1.2371,990,171.7224
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,NonReplacementFire,12.27598,9820,1703.348
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,Insect/Disease,0.62132,497,86.20814
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,AlternativeSuccession,1.8084,1447,250.9923
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,Wind/Weather/Stress,0.61578,493,85.51431
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4714570,Hardwood,79991,13875,17.3457,SurfaceFire,11.4292,9142,1585.744
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,NonFireDisturbances,0.29968,20,8.097214
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,ReplacementFire,1.07252,72,29.14997
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,NonReplacementFire,8.2303,555,224.6977
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,MixedFire,0.82942,56,22.6722
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,SurfaceFire,7.40088,499,202.0255
South-Central Interior/Upper Coastal Plain Wet Flatwoods,4914570,Hardwood,6748,2732,40.48607,Wind/Weather/Stress,0.29968,20,8.097214
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,AlternativeSuccession,0.98108,62329,8180.692
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,ReplacementFire,58.38454,3709208,486834.2
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,SurfaceFire,0.1985,12611,1655.196
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,MixedFire,1.231,78206,10264.55
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,Wind/Weather/Stress,0.00216,137,17.98127
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,NonReplacementFire,1.4295,90817,11919.75
Southeastern Great Plains Tallgrass Prairie,4314230,Grassland,6353066,833841,13.12502,NonFireDisturbances,0.00216,137,17.98127
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,ReplacementFire,58.3888,891891,90957.52
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,Wind/Weather/Stress,0.00246,38,3.875346
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,NonFireDisturbances,0.00246,38,3.875346
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,MixedFire,1.2428,18984,1936.041
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,AlternativeSuccession,0.98864,15102,1540.144
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,SurfaceFire,0.2,3055,311.5574
Southeastern Great Plains Tallgrass Prairie,4414230,Grassland,1527503,155779,10.19828,NonReplacementFire,1.4428,22039,2247.598
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,ReplacementFire,0.1824,1044,897.149
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,NonReplacementFire,1.27596,7304,6276.606
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,Wind/Weather/Stress,0.66746,3821,3283.531
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,SurfaceFire,1.13884,6519,5602.025
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,Insect/Disease,0.10896,624,536.227
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,NonFireDisturbances,0.77642,4445,3819.758
Southern and Central Appalachian Cove Forest,5313180,Hardwood,572458,491935,85.93382,MixedFire,0.13712,785,674.5804
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,NonFireDisturbances,0.77248,11508,8616.852
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,Wind/Weather/Stress,0.66426,9896,7409.834
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,SurfaceFire,1.1272,16793,12574.11
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,Insect/Disease,0.10822,1612,1207.018
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,MixedFire,0.13624,2030,1520.004
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,ReplacementFire,0.17948,2674,2002.213
Southern and Central Appalachian Cove Forest,5713180,Hardwood,1489774,1115499,74.87706,NonReplacementFire,1.26344,18822,14093.36
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,Wind/Weather/Stress,0.63874,4879,4195.206
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,Insect/Disease,0.09496,725,623.391
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,NonFireDisturbances,0.7337,5604,4818.597
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,SurfaceFire,1.1329,8653,7440.279
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,ReplacementFire,0.1839,1405,1208.089
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,NonReplacementFire,1.25664,9598,8252.837
Southern and Central Appalachian Cove Forest,6113180,Hardwood,763794,656748,85.98496,MixedFire,0.12374,945,812.5579
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,MixedFire,0.08314,253,172.0141
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,Competition/Maintenance,0.47432,1443,981.0922
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,Wind/Weather/Stress,0.24724,752,511.283
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,ReplacementFire,1.00432,3055,2077.087
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,Insect/Disease,0.04902,149,101.3047
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,SurfaceFire,48.00252,146006,99269.12
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,AlternativeSuccession,0.21308,648,440.5736
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,NonReplacementFire,48.08566,146259,99441.14
Southern Appalachian Low-Elevation Pine Forest,4713530,Conifer,304162,206799,67.98976,NonFireDisturbances,0.77058,2344,1593.68
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,Wind/Weather/Stress,0.71036,84,78.63815
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,ReplacementFire,3.96574,467,437.1906
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,MixedFire,0.69674,82,76.76581
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,Insect/Disease,0.71378,84,78.63815
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,NonReplacementFire,24.51908,2889,2704.591
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,AlternativeSuccession,0.36874,43,40.25524
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,SurfaceFire,23.82234,2806,2626.889
Southern Appalachian Low-Elevation Pine Forest,5313530,Conifer,11781,11029,93.61684,NonFireDisturbances,1.42414,168,157.2763
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,ReplacementFire,1.1282,57,40.81993
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,SurfaceFire,18.40006,936,670.3063
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,Insect/Disease,1.07728,55,39.38765
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,Wind/Weather/Stress,0.09008,5,3.580696
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,NonReplacementFire,19.3826,986,706.1132
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,NonFireDisturbances,1.20208,61,43.68449
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,AlternativeSuccession,0.29978,15,10.74209
Southern Appalachian Montane Pine Forest and Woodland,5313520,Conifer,5087,3643,71.61392,MixedFire,0.98254,50,35.80696
Southern Appalachian Montane Pine Forest and Woodland,6013520,Conifer,745,636,85.36913,NonReplacementFire,19.42244,145,123.7852
Southern Appalachian Montane Pine Forest and Woodland,6013520,Conifer,745,636,85.36913,NonFireDisturbances,1.19214,9,7.683221
Southern Appalachian Montane Pine Forest and Woodland,6013520,Conifer,745,636,85.36913,ReplacementFire,1.14368,9,7.683221
Southern Appalachian Montane Pine Forest and Woodland,6013520,Conifer,745,636,85.36913,Wind/Weather/Stress,0.091,1,0.8536913
Southern Appalachian Montane Pine Forest and Woodland,6013520,Conifer,745,636,85.36913,MixedFire,0.98242,7,5.975839
